GEO.id,GEO.id2,GEO.display-label,HC02_EST_VC02,HC02_EST_VC36
Id,Id2,Geography,Median income (dollars); Estimate; Households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Male householder
8600000US25054,25054,ZCTA5 25054,38963,-
8600000US25057,25057,ZCTA5 25057,42614,42614
8600000US25059,25059,ZCTA5 25059,49375,60125
8600000US25060,25060,ZCTA5 25060,29242,26607
8600000US25061,25061,ZCTA5 25061,26143,9583
8600000US25062,25062,ZCTA5 25062,34444,-
8600000US25063,25063,ZCTA5 25063,23158,22331
8600000US25064,25064,ZCTA5 25064,41628,43430
8600000US25067,25067,ZCTA5 25067,43816,37750
8600000US25070,25070,ZCTA5 25070,41875,32031
8600000US25071,25071,ZCTA5 25071,46633,26904
8600000US25075,25075,ZCTA5 25075,34152,-
8600000US25076,25076,ZCTA5 25076,12727,-
8600000US25081,25081,ZCTA5 25081,71314,102946
8600000US25082,25082,ZCTA5 25082,41806,25000
8600000US25083,25083,ZCTA5 25083,41625,-
8600000US25085,25085,ZCTA5 25085,37583,21667
8600000US25086,25086,ZCTA5 25086,43250,56250
8600000US25088,25088,ZCTA5 25088,53472,-
8600000US25090,25090,ZCTA5 25090,31750,-
8600000US25093,25093,ZCTA5 25093,33516,52614
8600000US25102,25102,ZCTA5 25102,29063,23125
8600000US25103,25103,ZCTA5 25103,17344,14417
8600000US25106,25106,ZCTA5 25106,35284,17188
8600000US25107,25107,ZCTA5 25107,23295,-
8600000US25108,25108,ZCTA5 25108,52054,78472
8600000US25109,25109,ZCTA5 25109,51380,-
8600000US25110,25110,ZCTA5 25110,47841,48309
8600000US25111,25111,ZCTA5 25111,33906,53304
8600000US25112,25112,ZCTA5 25112,-,-
8600000US25113,25113,ZCTA5 25113,31250,27875
8600000US25114,25114,ZCTA5 25114,28534,-
8600000US25115,25115,ZCTA5 25115,29464,-
8600000US25118,25118,ZCTA5 25118,36683,71375
8600000US25119,25119,ZCTA5 25119,42212,9609
8600000US25121,25121,ZCTA5 25121,72598,-
8600000US25123,25123,ZCTA5 25123,41694,19366
8600000US25124,25124,ZCTA5 25124,45149,132760
8600000US25125,25125,ZCTA5 25125,42917,23304
8600000US25126,25126,ZCTA5 25126,-,-
8600000US25130,25130,ZCTA5 25130,44523,30379
8600000US25132,25132,ZCTA5 25132,31667,32679
8600000US25133,25133,ZCTA5 25133,12099,7989
8600000US25134,25134,ZCTA5 25134,31125,67740
8600000US25136,25136,ZCTA5 25136,27130,14000
8600000US25139,25139,ZCTA5 25139,56635,-
8600000US25140,25140,ZCTA5 25140,39716,57895
8600000US25141,25141,ZCTA5 25141,36818,-
8600000US25142,25142,ZCTA5 25142,53462,-
8600000US25143,25143,ZCTA5 25143,46422,40781
8600000US25148,25148,ZCTA5 25148,37308,-
8600000US25149,25149,ZCTA5 25149,48694,70600
8600000US25152,25152,ZCTA5 25152,40775,9531
8600000US25154,25154,ZCTA5 25154,50800,"2,500-"
8600000US25156,25156,ZCTA5 25156,17375,-
8600000US25159,25159,ZCTA5 25159,37093,28324
8600000US25160,25160,ZCTA5 25160,31667,-
8600000US25161,25161,ZCTA5 25161,27458,-
8600000US25162,25162,ZCTA5 25162,44688,73125
8600000US25164,25164,ZCTA5 25164,27241,4529
8600000US25165,25165,ZCTA5 25165,45078,72813
8600000US25168,25168,ZCTA5 25168,43098,25761
8600000US25169,25169,ZCTA5 25169,12452,-
8600000US25173,25173,ZCTA5 25173,28482,-
8600000US25174,25174,ZCTA5 25174,34531,-
8600000US25177,25177,ZCTA5 25177,45375,30285
8600000US25180,25180,ZCTA5 25180,43365,-
8600000US25181,25181,ZCTA5 25181,54901,54926
8600000US25183,25183,ZCTA5 25183,-,-
8600000US25185,25185,ZCTA5 25185,-,-
8600000US25186,25186,ZCTA5 25186,24423,25455
8600000US25187,25187,ZCTA5 25187,40035,-
8600000US25193,25193,ZCTA5 25193,53477,27143
8600000US25201,25201,ZCTA5 25201,-,-
8600000US25202,25202,ZCTA5 25202,53125,-
8600000US25203,25203,ZCTA5 25203,15000,5526
8600000US25204,25204,ZCTA5 25204,70250,75962
8600000US25205,25205,ZCTA5 25205,26250,-
8600000US25206,25206,ZCTA5 25206,35313,-
8600000US25208,25208,ZCTA5 25208,40972,16875
8600000US25209,25209,ZCTA5 25209,44375,40583
8600000US25211,25211,ZCTA5 25211,35114,-
8600000US25213,25213,ZCTA5 25213,54112,35511
8600000US25214,25214,ZCTA5 25214,68945,44360
8600000US25234,25234,ZCTA5 25234,41734,21346
8600000US25235,25235,ZCTA5 25235,29412,22656
8600000US25239,25239,ZCTA5 25239,33690,39318
8600000US25241,25241,ZCTA5 25241,49375,17500
8600000US25243,25243,ZCTA5 25243,39853,52935
8600000US25244,25244,ZCTA5 25244,50722,-
8600000US25245,25245,ZCTA5 25245,71964,22222
8600000US25247,25247,ZCTA5 25247,34583,45156
8600000US25248,25248,ZCTA5 25248,39531,40064
8600000US25251,25251,ZCTA5 25251,21667,25288
8600000US25252,25252,ZCTA5 25252,42917,25824
8600000US25253,25253,ZCTA5 25253,40597,20114
8600000US25259,25259,ZCTA5 25259,27926,-
8600000US25260,25260,ZCTA5 25260,37454,23750
8600000US25261,25261,ZCTA5 25261,43548,-
8600000US25262,25262,ZCTA5 25262,60701,52604
8600000US25264,25264,ZCTA5 25264,32841,-
8600000US25265,25265,ZCTA5 25265,30563,36750
8600000US25266,25266,ZCTA5 25266,24000,28750
8600000US25267,25267,ZCTA5 25267,50481,-
8600000US25268,25268,ZCTA5 25268,21830,12292
8600000US25270,25270,ZCTA5 25270,41979,20313
8600000US25271,25271,ZCTA5 25271,40694,33314
8600000US25275,25275,ZCTA5 25275,39861,23047
8600000US25276,25276,ZCTA5 25276,25368,16887
8600000US25285,25285,ZCTA5 25285,40859,-
8600000US25286,25286,ZCTA5 25286,30727,13333
8600000US25287,25287,ZCTA5 25287,19787,-
8600000US25301,25301,ZCTA5 25301,22169,19125
8600000US25302,25302,ZCTA5 25302,42067,36382
8600000US25303,25303,ZCTA5 25303,51036,30372
8600000US25304,25304,ZCTA5 25304,53549,26908
8600000US25305,25305,ZCTA5 25305,-,-
8600000US25306,25306,ZCTA5 25306,40500,35341
8600000US25309,25309,ZCTA5 25309,37221,29484
8600000US25311,25311,ZCTA5 25311,38225,32870
8600000US25312,25312,ZCTA5 25312,40741,14742
8600000US25313,25313,ZCTA5 25313,53578,40896
8600000US25314,25314,ZCTA5 25314,76151,55034
8600000US25315,25315,ZCTA5 25315,33168,21181
8600000US25320,25320,ZCTA5 25320,46585,19044
8600000US25401,25401,ZCTA5 25401,37425,25592
8600000US25403,25403,ZCTA5 25403,78153,62772
8600000US25404,25404,ZCTA5 25404,48681,33733
8600000US25405,25405,ZCTA5 25405,53484,36708
8600000US25411,25411,ZCTA5 25411,38083,22342
8600000US25413,25413,ZCTA5 25413,53022,39018
8600000US25414,25414,ZCTA5 25414,71881,34226
8600000US25419,25419,ZCTA5 25419,61993,55571
8600000US25420,25420,ZCTA5 25420,55573,43075
8600000US25422,25422,ZCTA5 25422,28554,16111
8600000US25425,25425,ZCTA5 25425,66313,46761
8600000US25427,25427,ZCTA5 25427,53869,30404
8600000US25428,25428,ZCTA5 25428,62740,38750
8600000US25430,25430,ZCTA5 25430,51304,45492
8600000US25431,25431,ZCTA5 25431,31090,30769
8600000US25432,25432,ZCTA5 25432,92847,-
8600000US25434,25434,ZCTA5 25434,26155,26875
8600000US25437,25437,ZCTA5 25437,16150,23352
8600000US25438,25438,ZCTA5 25438,40742,40590
8600000US25442,25442,ZCTA5 25442,85469,44215
8600000US25443,25443,ZCTA5 25443,71607,33393
8600000US25444,25444,ZCTA5 25444,21653,26328
8600000US25446,25446,ZCTA5 25446,52417,-
8600000US25501,25501,ZCTA5 25501,58194,14609
8600000US25502,25502,ZCTA5 25502,36016,17472
8600000US25503,25503,ZCTA5 25503,14397,13125
8600000US25504,25504,ZCTA5 25504,51590,34125
8600000US25505,25505,ZCTA5 25505,58125,-
8600000US25506,25506,ZCTA5 25506,29839,30766
8600000US25507,25507,ZCTA5 25507,23780,24583
8600000US25508,25508,ZCTA5 25508,35016,24608
8600000US25510,25510,ZCTA5 25510,56000,32130
8600000US25511,25511,ZCTA5 25511,32457,37500
8600000US25512,25512,ZCTA5 25512,25703,18068
8600000US25514,25514,ZCTA5 25514,21509,7660
8600000US25515,25515,ZCTA5 25515,29974,23563
8600000US25517,25517,ZCTA5 25517,29171,16094
8600000US25520,25520,ZCTA5 25520,27039,13185
8600000US25521,25521,ZCTA5 25521,32353,-
8600000US25523,25523,ZCTA5 25523,36528,40385
8600000US25524,25524,ZCTA5 25524,42574,54345
8600000US25526,25526,ZCTA5 25526,69423,32604
8600000US25529,25529,ZCTA5 25529,48393,25350
8600000US25530,25530,ZCTA5 25530,43343,22472
8600000US25534,25534,ZCTA5 25534,20156,25380
8600000US25535,25535,ZCTA5 25535,44754,22704
8600000US25537,25537,ZCTA5 25537,39028,22241
8600000US25540,25540,ZCTA5 25540,21953,-
8600000US25541,25541,ZCTA5 25541,47828,22917
8600000US25545,25545,ZCTA5 25545,46767,41534
8600000US25547,25547,ZCTA5 25547,21000,-
8600000US25550,25550,ZCTA5 25550,44509,39944
8600000US25555,25555,ZCTA5 25555,42391,18173
8600000US25557,25557,ZCTA5 25557,31048,17250
8600000US25559,25559,ZCTA5 25559,41364,19848
8600000US25560,25560,ZCTA5 25560,68295,52813
8600000US25564,25564,ZCTA5 25564,30900,18000
8600000US25565,25565,ZCTA5 25565,28583,29261
8600000US25567,25567,ZCTA5 25567,25952,19803
8600000US25570,25570,ZCTA5 25570,31617,16731
8600000US25571,25571,ZCTA5 25571,35556,9665
8600000US25573,25573,ZCTA5 25573,44417,-
8600000US25601,25601,ZCTA5 25601,35651,28371
8600000US25606,25606,ZCTA5 25606,33438,26638
8600000US25607,25607,ZCTA5 25607,43167,85156
8600000US25608,25608,ZCTA5 25608,40729,-
8600000US25611,25611,ZCTA5 25611,50893,-
8600000US25617,25617,ZCTA5 25617,36607,22292
8600000US25621,25621,ZCTA5 25621,31507,9710
8600000US25624,25624,ZCTA5 25624,19511,-
8600000US25625,25625,ZCTA5 25625,44714,17159
8600000US25628,25628,ZCTA5 25628,24509,"2,500-"
8600000US25630,25630,ZCTA5 25630,35735,-
8600000US25632,25632,ZCTA5 25632,39375,26010
8600000US25634,25634,ZCTA5 25634,30625,9583
8600000US25635,25635,ZCTA5 25635,50035,22143
8600000US25637,25637,ZCTA5 25637,30172,26167
8600000US25638,25638,ZCTA5 25638,34571,-
8600000US25639,25639,ZCTA5 25639,48110,-
8600000US25644,25644,ZCTA5 25644,19856,45114
8600000US25646,25646,ZCTA5 25646,35714,30536
8600000US25647,25647,ZCTA5 25647,40083,9185
8600000US25649,25649,ZCTA5 25649,38125,-
8600000US25650,25650,ZCTA5 25650,30804,21563
8600000US25651,25651,ZCTA5 25651,30676,26635
8600000US25652,25652,ZCTA5 25652,37083,-
8600000US25653,25653,ZCTA5 25653,35739,17083
8600000US25654,25654,ZCTA5 25654,32625,-
8600000US25661,25661,ZCTA5 25661,40071,27302
8600000US25666,25666,ZCTA5 25666,22321,53295
8600000US25669,25669,ZCTA5 25669,32829,"2,500-"
8600000US25670,25670,ZCTA5 25670,41833,25952
8600000US25671,25671,ZCTA5 25671,33355,8962
8600000US25672,25672,ZCTA5 25672,24779,9773
8600000US25674,25674,ZCTA5 25674,27218,27500
8600000US25676,25676,ZCTA5 25676,22692,70455
8600000US25678,25678,ZCTA5 25678,36333,48173
8600000US25688,25688,ZCTA5 25688,42386,-
8600000US25690,25690,ZCTA5 25690,73309,-
8600000US25692,25692,ZCTA5 25692,26027,25000
8600000US25696,25696,ZCTA5 25696,42083,-
8600000US25699,25699,ZCTA5 25699,25625,-
8600000US25701,25701,ZCTA5 25701,33282,19615
8600000US25702,25702,ZCTA5 25702,29811,24028
8600000US25703,25703,ZCTA5 25703,16121,11458
8600000US25704,25704,ZCTA5 25704,37263,21841
8600000US25705,25705,ZCTA5 25705,41017,22730
8600000US25801,25801,ZCTA5 25801,35814,22321
8600000US25810,25810,ZCTA5 25810,42016,-
8600000US25811,25811,ZCTA5 25811,32337,-
8600000US25812,25812,ZCTA5 25812,32240,23958
8600000US25813,25813,ZCTA5 25813,36570,25136
8600000US25817,25817,ZCTA5 25817,58750,36875
8600000US25818,25818,ZCTA5 25818,62788,-
8600000US25820,25820,ZCTA5 25820,24596,12400
8600000US25823,25823,ZCTA5 25823,41649,23681
8600000US25825,25825,ZCTA5 25825,45250,46250
8600000US25826,25826,ZCTA5 25826,60000,-
8600000US25827,25827,ZCTA5 25827,40429,29018
8600000US25831,25831,ZCTA5 25831,33718,18618
8600000US25832,25832,ZCTA5 25832,52369,34485
8600000US25836,25836,ZCTA5 25836,25556,21806
8600000US25837,25837,ZCTA5 25837,22422,"2,500-"
8600000US25839,25839,ZCTA5 25839,75288,31875
8600000US25840,25840,ZCTA5 25840,38569,19583
8600000US25841,25841,ZCTA5 25841,42667,22574
8600000US25843,25843,ZCTA5 25843,57017,33704
8600000US25844,25844,ZCTA5 25844,38523,26000
8600000US25845,25845,ZCTA5 25845,30833,21875
8600000US25846,25846,ZCTA5 25846,26000,-
8600000US25848,25848,ZCTA5 25848,28438,"2,500-"
8600000US25849,25849,ZCTA5 25849,16042,-
8600000US25853,25853,ZCTA5 25853,-,-
8600000US25854,25854,ZCTA5 25854,41042,16450
8600000US25855,25855,ZCTA5 25855,-,-
8600000US25857,25857,ZCTA5 25857,23295,-
8600000US25862,25862,ZCTA5 25862,15882,15515
8600000US25864,25864,ZCTA5 25864,16932,-
8600000US25865,25865,ZCTA5 25865,61198,80485
8600000US25868,25868,ZCTA5 25868,42159,53000
8600000US25870,25870,ZCTA5 25870,13026,-
8600000US25871,25871,ZCTA5 25871,36125,22273
8600000US25873,25873,ZCTA5 25873,21667,26635
8600000US25875,25875,ZCTA5 25875,37321,-
8600000US25876,25876,ZCTA5 25876,63885,-
8600000US25878,25878,ZCTA5 25878,28065,-
8600000US25879,25879,ZCTA5 25879,20357,"2,500-"
8600000US25880,25880,ZCTA5 25880,38846,36471
8600000US25882,25882,ZCTA5 25882,35481,13056
8600000US25901,25901,ZCTA5 25901,36104,24176
8600000US25902,25902,ZCTA5 25902,22202,-
8600000US25904,25904,ZCTA5 25904,31250,17361
8600000US25906,25906,ZCTA5 25906,51420,"2,500-"
8600000US25907,25907,ZCTA5 25907,24821,-
8600000US25908,25908,ZCTA5 25908,-,-
8600000US25911,25911,ZCTA5 25911,8992,-
8600000US25913,25913,ZCTA5 25913,39107,38036
8600000US25915,25915,ZCTA5 25915,25104,12202
8600000US25916,25916,ZCTA5 25916,23750,-
8600000US25917,25917,ZCTA5 25917,40746,73684
8600000US25918,25918,ZCTA5 25918,29375,14347
8600000US25920,25920,ZCTA5 25920,41280,-
8600000US25921,25921,ZCTA5 25921,35104,33125
8600000US25922,25922,ZCTA5 25922,67386,-
8600000US25928,25928,ZCTA5 25928,11928,-
8600000US25932,25932,ZCTA5 25932,56161,-
8600000US25936,25936,ZCTA5 25936,26607,-
8600000US25938,25938,ZCTA5 25938,42824,55714
8600000US25942,25942,ZCTA5 25942,-,-
8600000US25951,25951,ZCTA5 25951,30245,14175
8600000US25958,25958,ZCTA5 25958,38162,21667
8600000US25962,25962,ZCTA5 25962,31988,15433
8600000US25969,25969,ZCTA5 25969,32764,19167
8600000US25971,25971,ZCTA5 25971,29295,3698
8600000US25972,25972,ZCTA5 25972,26923,-
8600000US25976,25976,ZCTA5 25976,28750,17240
8600000US25977,25977,ZCTA5 25977,31250,-
8600000US25978,25978,ZCTA5 25978,47778,-
8600000US25979,25979,ZCTA5 25979,33125,-
8600000US25981,25981,ZCTA5 25981,36196,10000
8600000US25984,25984,ZCTA5 25984,26607,13878
8600000US25985,25985,ZCTA5 25985,20500,11250
8600000US25989,25989,ZCTA5 25989,42857,-
8600000US26003,26003,ZCTA5 26003,40504,25819
8600000US26030,26030,ZCTA5 26030,38500,15625
8600000US26031,26031,ZCTA5 26031,32393,27188
8600000US26032,26032,ZCTA5 26032,48542,36250
8600000US26033,26033,ZCTA5 26033,40179,31618
8600000US26034,26034,ZCTA5 26034,33977,14554
8600000US26035,26035,ZCTA5 26035,40726,87574
8600000US26036,26036,ZCTA5 26036,55714,68426
8600000US26037,26037,ZCTA5 26037,45582,31823
8600000US26038,26038,ZCTA5 26038,50337,46250
8600000US26039,26039,ZCTA5 26039,38261,22900
8600000US26040,26040,ZCTA5 26040,35188,11250
8600000US26041,26041,ZCTA5 26041,37038,31116
8600000US26047,26047,ZCTA5 26047,36663,32742
8600000US26050,26050,ZCTA5 26050,28956,21875
8600000US26055,26055,ZCTA5 26055,55795,61573
8600000US26056,26056,ZCTA5 26056,40313,-
8600000US26059,26059,ZCTA5 26059,45433,28068
8600000US26060,26060,ZCTA5 26060,52143,50804
8600000US26062,26062,ZCTA5 26062,39508,33036
8600000US26070,26070,ZCTA5 26070,42836,16655
8600000US26074,26074,ZCTA5 26074,40776,40603
8600000US26075,26075,ZCTA5 26075,44583,26875
8600000US26101,26101,ZCTA5 26101,33608,27517
8600000US26104,26104,ZCTA5 26104,46483,31303
8600000US26105,26105,ZCTA5 26105,45000,27157
8600000US26133,26133,ZCTA5 26133,47713,12566
8600000US26134,26134,ZCTA5 26134,31176,31250
8600000US26136,26136,ZCTA5 26136,19167,11574
8600000US26137,26137,ZCTA5 26137,21250,10583
8600000US26138,26138,ZCTA5 26138,14762,-
8600000US26141,26141,ZCTA5 26141,22656,4605
8600000US26142,26142,ZCTA5 26142,34464,27917
8600000US26143,26143,ZCTA5 26143,40855,45365
8600000US26146,26146,ZCTA5 26146,46591,23631
8600000US26147,26147,ZCTA5 26147,27632,25109
8600000US26148,26148,ZCTA5 26148,22132,20000
8600000US26149,26149,ZCTA5 26149,31597,17333
8600000US26150,26150,ZCTA5 26150,50000,43446
8600000US26151,26151,ZCTA5 26151,20750,13625
8600000US26152,26152,ZCTA5 26152,-,-
8600000US26155,26155,ZCTA5 26155,44214,22165
8600000US26159,26159,ZCTA5 26159,35316,28958
8600000US26160,26160,ZCTA5 26160,33047,82903
8600000US26161,26161,ZCTA5 26161,33523,20625
8600000US26164,26164,ZCTA5 26164,37987,27419
8600000US26167,26167,ZCTA5 26167,27102,12604
8600000US26169,26169,ZCTA5 26169,44531,53750
8600000US26170,26170,ZCTA5 26170,40595,16111
8600000US26175,26175,ZCTA5 26175,40954,31094
8600000US26178,26178,ZCTA5 26178,27083,20855
8600000US26180,26180,ZCTA5 26180,36250,48173
8600000US26181,26181,ZCTA5 26181,49558,25302
8600000US26184,26184,ZCTA5 26184,52222,27750
8600000US26187,26187,ZCTA5 26187,58838,32589
8600000US26201,26201,ZCTA5 26201,43571,19730
8600000US26202,26202,ZCTA5 26202,49750,"2,500-"
8600000US26203,26203,ZCTA5 26203,52865,-
8600000US26205,26205,ZCTA5 26205,26649,31538
8600000US26206,26206,ZCTA5 26206,24367,14600
8600000US26208,26208,ZCTA5 26208,31587,42500
8600000US26209,26209,ZCTA5 26209,21339,175313
8600000US26215,26215,ZCTA5 26215,26488,-
8600000US26217,26217,ZCTA5 26217,24583,-
8600000US26218,26218,ZCTA5 26218,37813,30455
8600000US26222,26222,ZCTA5 26222,40833,43259
8600000US26224,26224,ZCTA5 26224,33750,-
8600000US26228,26228,ZCTA5 26228,42875,-
8600000US26230,26230,ZCTA5 26230,27500,30139
8600000US26234,26234,ZCTA5 26234,29306,24886
8600000US26236,26236,ZCTA5 26236,-,-
8600000US26237,26237,ZCTA5 26237,25789,-
8600000US26238,26238,ZCTA5 26238,54167,73409
8600000US26241,26241,ZCTA5 26241,37427,17532
8600000US26250,26250,ZCTA5 26250,35978,33750
8600000US26253,26253,ZCTA5 26253,39773,50250
8600000US26254,26254,ZCTA5 26254,47273,35368
8600000US26257,26257,ZCTA5 26257,31641,8125
8600000US26259,26259,ZCTA5 26259,43309,-
8600000US26260,26260,ZCTA5 26260,38077,26667
8600000US26261,26261,ZCTA5 26261,26100,22500
8600000US26263,26263,ZCTA5 26263,26250,-
8600000US26264,26264,ZCTA5 26264,30430,16750
8600000US26266,26266,ZCTA5 26266,79345,-
8600000US26267,26267,ZCTA5 26267,26563,22750
8600000US26268,26268,ZCTA5 26268,30455,-
8600000US26269,26269,ZCTA5 26269,49643,27125
8600000US26270,26270,ZCTA5 26270,33125,40875
8600000US26271,26271,ZCTA5 26271,57083,16250
8600000US26273,26273,ZCTA5 26273,38125,16250
8600000US26275,26275,ZCTA5 26275,25833,21932
8600000US26276,26276,ZCTA5 26276,55750,12188
8600000US26278,26278,ZCTA5 26278,56172,-
8600000US26280,26280,ZCTA5 26280,35313,23958
8600000US26282,26282,ZCTA5 26282,-,-
8600000US26283,26283,ZCTA5 26283,41161,14500
8600000US26285,26285,ZCTA5 26285,26912,14762
8600000US26287,26287,ZCTA5 26287,34949,13934
8600000US26288,26288,ZCTA5 26288,22782,13144
8600000US26291,26291,ZCTA5 26291,31000,-
8600000US26292,26292,ZCTA5 26292,30707,18125
8600000US26293,26293,ZCTA5 26293,49922,-
8600000US26294,26294,ZCTA5 26294,33864,22813
8600000US26296,26296,ZCTA5 26296,22218,-
8600000US26298,26298,ZCTA5 26298,100694,-
8600000US26301,26301,ZCTA5 26301,33137,26768
8600000US26320,26320,ZCTA5 26320,39375,28214
8600000US26321,26321,ZCTA5 26321,27880,4750
8600000US26323,26323,ZCTA5 26323,36719,21964
8600000US26325,26325,ZCTA5 26325,22188,18214
8600000US26327,26327,ZCTA5 26327,107647,-
8600000US26330,26330,ZCTA5 26330,68072,50750
8600000US26335,26335,ZCTA5 26335,28424,19107
8600000US26337,26337,ZCTA5 26337,34318,24432
8600000US26338,26338,ZCTA5 26338,21849,10962
8600000US26339,26339,ZCTA5 26339,26058,20357
8600000US26342,26342,ZCTA5 26342,33750,-
8600000US26343,26343,ZCTA5 26343,32135,62941
8600000US26346,26346,ZCTA5 26346,45000,34583
8600000US26347,26347,ZCTA5 26347,41250,31518
8600000US26348,26348,ZCTA5 26348,28750,-
8600000US26349,26349,ZCTA5 26349,67768,-
8600000US26351,26351,ZCTA5 26351,32727,19536
8600000US26354,26354,ZCTA5 26354,37737,19776
8600000US26361,26361,ZCTA5 26361,26667,-
8600000US26362,26362,ZCTA5 26362,38824,27465
8600000US26366,26366,ZCTA5 26366,26607,-
8600000US26369,26369,ZCTA5 26369,44083,-
8600000US26372,26372,ZCTA5 26372,31797,12250
8600000US26374,26374,ZCTA5 26374,51429,102821
8600000US26376,26376,ZCTA5 26376,35164,"2,500-"
8600000US26377,26377,ZCTA5 26377,19167,9400
8600000US26378,26378,ZCTA5 26378,44967,28333
8600000US26384,26384,ZCTA5 26384,53750,36786
8600000US26385,26385,ZCTA5 26385,52353,21146
8600000US26386,26386,ZCTA5 26386,41548,18031
8600000US26404,26404,ZCTA5 26404,20216,-
8600000US26405,26405,ZCTA5 26405,29167,15379
8600000US26408,26408,ZCTA5 26408,54505,21838
8600000US26410,26410,ZCTA5 26410,29327,22634
8600000US26411,26411,ZCTA5 26411,31923,21429
8600000US26412,26412,ZCTA5 26412,28523,29659
8600000US26415,26415,ZCTA5 26415,32148,30104
8600000US26416,26416,ZCTA5 26416,36136,15313
8600000US26419,26419,ZCTA5 26419,32647,10313
8600000US26421,26421,ZCTA5 26421,15682,-
8600000US26422,26422,ZCTA5 26422,46250,"2,500-"
8600000US26424,26424,ZCTA5 26424,26303,-
8600000US26425,26425,ZCTA5 26425,48576,55917
8600000US26426,26426,ZCTA5 26426,36953,24125
8600000US26430,26430,ZCTA5 26430,24375,-
8600000US26431,26431,ZCTA5 26431,30639,20375
8600000US26435,26435,ZCTA5 26435,43229,55733
8600000US26436,26436,ZCTA5 26436,55556,-
8600000US26437,26437,ZCTA5 26437,28013,24688
8600000US26438,26438,ZCTA5 26438,32586,-
8600000US26440,26440,ZCTA5 26440,43716,35625
8600000US26443,26443,ZCTA5 26443,48333,-
8600000US26444,26444,ZCTA5 26444,40985,33750
8600000US26447,26447,ZCTA5 26447,44861,59073
8600000US26448,26448,ZCTA5 26448,39609,38500
8600000US26451,26451,ZCTA5 26451,48170,15313
8600000US26452,26452,ZCTA5 26452,35009,16745
8600000US26456,26456,ZCTA5 26456,28789,15395
8600000US26501,26501,ZCTA5 26501,41280,22014
8600000US26505,26505,ZCTA5 26505,24818,13435
8600000US26508,26508,ZCTA5 26508,60094,33119
8600000US26519,26519,ZCTA5 26519,33015,18094
8600000US26520,26520,ZCTA5 26520,44464,-
8600000US26521,26521,ZCTA5 26521,33958,58750
8600000US26525,26525,ZCTA5 26525,62444,52643
8600000US26534,26534,ZCTA5 26534,27031,17969
8600000US26537,26537,ZCTA5 26537,39421,45000
8600000US26541,26541,ZCTA5 26541,47681,36000
8600000US26542,26542,ZCTA5 26542,48839,28405
8600000US26543,26543,ZCTA5 26543,25380,-
8600000US26547,26547,ZCTA5 26547,49909,63608
8600000US26554,26554,ZCTA5 26554,41151,25898
8600000US26559,26559,ZCTA5 26559,43603,23500
8600000US26560,26560,ZCTA5 26560,19457,-
8600000US26562,26562,ZCTA5 26562,36731,16339
8600000US26563,26563,ZCTA5 26563,60417,-
8600000US26568,26568,ZCTA5 26568,61176,-
8600000US26570,26570,ZCTA5 26570,52625,24000
8600000US26571,26571,ZCTA5 26571,38472,17826
8600000US26572,26572,ZCTA5 26572,16806,-
8600000US26574,26574,ZCTA5 26574,48750,30938
8600000US26575,26575,ZCTA5 26575,48382,24792
8600000US26576,26576,ZCTA5 26576,64861,-
8600000US26581,26581,ZCTA5 26581,33235,15972
8600000US26582,26582,ZCTA5 26582,40861,22667
8600000US26585,26585,ZCTA5 26585,30486,27917
8600000US26586,26586,ZCTA5 26586,-,-
8600000US26587,26587,ZCTA5 26587,52857,"2,500-"
8600000US26588,26588,ZCTA5 26588,41538,14333
8600000US26590,26590,ZCTA5 26590,35804,48750
8600000US26591,26591,ZCTA5 26591,34306,9167
8600000US26601,26601,ZCTA5 26601,33707,14851
8600000US26610,26610,ZCTA5 26610,45815,14464
8600000US26611,26611,ZCTA5 26611,28720,28452
8600000US26615,26615,ZCTA5 26615,14643,-
8600000US26617,26617,ZCTA5 26617,37159,-
8600000US26619,26619,ZCTA5 26619,70714,31979
8600000US26621,26621,ZCTA5 26621,38750,31892
8600000US26623,26623,ZCTA5 26623,26300,16563
8600000US26624,26624,ZCTA5 26624,31950,15605
8600000US26627,26627,ZCTA5 26627,26645,24333
8600000US26629,26629,ZCTA5 26629,53958,-
8600000US26631,26631,ZCTA5 26631,23804,-
8600000US26636,26636,ZCTA5 26636,18274,-
8600000US26638,26638,ZCTA5 26638,44205,-
8600000US26651,26651,ZCTA5 26651,41547,27197
8600000US26656,26656,ZCTA5 26656,43942,-
8600000US26660,26660,ZCTA5 26660,68333,-
8600000US26662,26662,ZCTA5 26662,75221,"2,500-"
8600000US26676,26676,ZCTA5 26676,44934,-
8600000US26678,26678,ZCTA5 26678,41500,-
8600000US26679,26679,ZCTA5 26679,44730,74792
8600000US26680,26680,ZCTA5 26680,31750,"2,500-"
8600000US26681,26681,ZCTA5 26681,50536,17049
8600000US26684,26684,ZCTA5 26684,-,-
8600000US26690,26690,ZCTA5 26690,44500,"2,500-"
8600000US26691,26691,ZCTA5 26691,30568,20833
8600000US26704,26704,ZCTA5 26704,32172,18060
8600000US26705,26705,ZCTA5 26705,59055,44063
8600000US26707,26707,ZCTA5 26707,31500,28125
8600000US26710,26710,ZCTA5 26710,28839,13241
8600000US26711,26711,ZCTA5 26711,37386,26339
8600000US26714,26714,ZCTA5 26714,8448,6154
8600000US26716,26716,ZCTA5 26716,52630,-
