GEO.id,GEO.id2,GEO.display-label,HC02_EST_VC02,HC02_EST_VC10,HC02_EST_VC22,HC02_EST_VC30
8600000US00705,00705,ZCTA5 00705,16744,16375,20750,9132
8600000US00707,00707,ZCTA5 00707,17866,25377,20451,11776
8600000US00714,00714,ZCTA5 00714,15901,20611,17764,9874
8600000US00715,00715,ZCTA5 00715,13534,12530,15308,7564
8600000US00716,00716,ZCTA5 00716,18609,16032,22651,10655
8600000US00717,00717,ZCTA5 00717,11692,12417,15264,8599
8600000US00718,00718,ZCTA5 00718,18247,27333,21335,11364
8600000US00719,00719,ZCTA5 00719,17592,17793,20872,8493
8600000US00720,00720,ZCTA5 00720,14578,12231,16934,8908
8600000US00723,00723,ZCTA5 00723,14343,18346,18036,9098
8600000US00725,00725,ZCTA5 00725,20704,21393,24172,12377
8600000US00727,00727,ZCTA5 00727,29304,26055,32311,15428
8600000US00728,00728,ZCTA5 00728,17689,13378,20244,11010
8600000US00729,00729,ZCTA5 00729,21243,33875,25629,11076
8600000US00730,00730,ZCTA5 00730,15459,13953,19045,10228
8600000US00731,00731,ZCTA5 00731,15894,18802,18315,9057
8600000US00735,00735,ZCTA5 00735,20450,25556,22926,14073
8600000US00736,00736,ZCTA5 00736,21023,16042,24082,11850
8600000US00738,00738,ZCTA5 00738,20917,18041,25252,13295
8600000US00739,00739,ZCTA5 00739,23629,12891,25618,12023
8600000US00740,00740,ZCTA5 00740,13077,-,12917,9583
8600000US00741,00741,ZCTA5 00741,19237,38194,19198,13980
8600000US00745,00745,ZCTA5 00745,22694,16985,25936,10955
8600000US00751,00751,ZCTA5 00751,14236,11857,16268,8801
8600000US00754,00754,ZCTA5 00754,17192,15261,20410,11324
8600000US00757,00757,ZCTA5 00757,16344,21477,19384,9428
8600000US00765,00765,ZCTA5 00765,18297,16310,22177,15434
8600000US00766,00766,ZCTA5 00766,17210,13217,19866,9261
8600000US00767,00767,ZCTA5 00767,16664,21288,20515,9082
8600000US00769,00769,ZCTA5 00769,18053,19728,20094,10430
8600000US00771,00771,ZCTA5 00771,19869,19568,23481,9898
8600000US00772,00772,ZCTA5 00772,16118,35208,17732,8969
8600000US00773,00773,ZCTA5 00773,18256,14000,22822,11330
8600000US00775,00775,ZCTA5 00775,18167,-,22250,11875
8600000US00777,00777,ZCTA5 00777,19398,9896,22413,10495
8600000US00778,00778,ZCTA5 00778,27872,30439,34387,13867
8600000US00780,00780,ZCTA5 00780,22197,31848,25574,12980
8600000US00782,00782,ZCTA5 00782,13472,11511,15835,8538
8600000US00783,00783,ZCTA5 00783,16860,16968,19018,8802
8600000US00784,00784,ZCTA5 00784,17048,18750,19638,10275
8600000US00786,00786,ZCTA5 00786,21167,-,23929,16429
8600000US00791,00791,ZCTA5 00791,20357,25659,22710,13010
8600000US00794,00794,ZCTA5 00794,14998,14963,15488,6866
8600000US00795,00795,ZCTA5 00795,18890,17767,21164,11293
8600000US00901,00901,ZCTA5 00901,17256,13981,31149,12410
8600000US00906,00906,ZCTA5 00906,33056,-,-,-
8600000US00907,00907,ZCTA5 00907,30994,23851,36996,25401
8600000US00909,00909,ZCTA5 00909,16309,15208,17413,13695
8600000US00911,00911,ZCTA5 00911,28132,17045,41910,20504
8600000US00912,00912,ZCTA5 00912,19781,11979,22276,15574
8600000US00913,00913,ZCTA5 00913,6809,5602,6642,4844
8600000US00915,00915,ZCTA5 00915,13773,13191,15602,10188
8600000US00917,00917,ZCTA5 00917,15458,16935,19184,11450
8600000US00918,00918,ZCTA5 00918,24712,24815,35758,18939
8600000US00920,00920,ZCTA5 00920,26157,28194,31245,17107
8600000US00921,00921,ZCTA5 00921,19263,20905,21377,13047
8600000US00923,00923,ZCTA5 00923,15633,15531,18570,12123
8600000US00924,00924,ZCTA5 00924,19142,19055,23657,12364
8600000US00925,00925,ZCTA5 00925,11794,11134,17976,8979
8600000US00926,00926,ZCTA5 00926,35140,29188,40173,23069
8600000US00927,00927,ZCTA5 00927,33758,24886,47936,19570
8600000US00934,00934,ZCTA5 00934,83264,-,83542,-
8600000US00936,00936,ZCTA5 00936,-,-,-,-
8600000US00949,00949,ZCTA5 00949,24961,24558,28744,15392
8600000US00950,00950,ZCTA5 00950,-,-,-,-
8600000US00951,00951,ZCTA5 00951,-,-,-,-
8600000US00952,00952,ZCTA5 00952,18499,18120,22044,9853
8600000US00953,00953,ZCTA5 00953,29406,27221,32016,13048
8600000US00956,00956,ZCTA5 00956,23125,22965,25479,12555
8600000US00957,00957,ZCTA5 00957,23643,18963,26694,12973
8600000US00959,00959,ZCTA5 00959,26754,28551,32911,14152
8600000US00960,00960,ZCTA5 00960,-,-,-,-
8600000US00961,00961,ZCTA5 00961,29169,27413,35566,14581
8600000US00962,00962,ZCTA5 00962,16289,15060,19409,8119
8600000US00965,00965,ZCTA5 00965,16135,8234,18032,10795
8600000US00966,00966,ZCTA5 00966,53052,32344,76181,29566
8600000US00968,00968,ZCTA5 00968,42036,36528,63194,30449
8600000US00969,00969,ZCTA5 00969,51285,37813,58689,30133
8600000US00971,00971,ZCTA5 00971,23338,30395,27269,14159
8600000US00976,00976,ZCTA5 00976,29736,26318,33546,16375
8600000US00979,00979,ZCTA5 00979,38187,27083,44500,29601
8600000US00982,00982,ZCTA5 00982,26370,23281,29987,15970
8600000US00983,00983,ZCTA5 00983,27834,26250,30771,15093
8600000US00985,00985,ZCTA5 00985,24514,24737,29940,15194
8600000US00987,00987,ZCTA5 00987,31599,36941,34864,18698
8600000US01001,01001,ZCTA5 01001,60775,35777,74668,32360
8600000US01002,01002,ZCTA5 01002,55082,70800,100486,28118
8600000US01003,01003,ZCTA5 01003,-,-,-,-
8600000US01005,01005,ZCTA5 01005,68361,-,83676,28422
8600000US01007,01007,ZCTA5 01007,74221,112857,89717,33482
8600000US01008,01008,ZCTA5 01008,71979,-,78750,62857
8600000US01009,01009,ZCTA5 01009,40929,-,42393,29410
8600000US01010,01010,ZCTA5 01010,82365,-,115927,32260
8600000US01011,01011,ZCTA5 01011,65324,16875,71042,42727
8600000US01012,01012,ZCTA5 01012,56146,-,66750,43977
8600000US01013,01013,ZCTA5 01013,41342,48628,47282,26206
8600000US01020,01020,ZCTA5 01020,52236,12153,65573,31934
8600000US01022,01022,ZCTA5 01022,60353,-,78352,46667
8600000US01026,01026,ZCTA5 01026,51213,-,54167,36161
8600000US01027,01027,ZCTA5 01027,58551,27022,73805,37941
8600000US01028,01028,ZCTA5 01028,84173,-,101739,34750
8600000US01029,01029,ZCTA5 01029,52566,-,54868,40069
8600000US01030,01030,ZCTA5 01030,68326,-,86157,24081
8600000US01031,01031,ZCTA5 01031,43583,-,55658,24000
8600000US01032,01032,ZCTA5 01032,65000,-,76111,33750
8600000US01033,01033,ZCTA5 01033,79647,-,87516,33235
8600000US01034,01034,ZCTA5 01034,77448,-,82574,38214
8600000US01035,01035,ZCTA5 01035,74737,-,94864,41487
8600000US01036,01036,ZCTA5 01036,79639,-,86587,27902
8600000US01037,01037,ZCTA5 01037,91471,-,111500,72500
8600000US01038,01038,ZCTA5 01038,65536,-,81389,39177
8600000US01039,01039,ZCTA5 01039,68500,-,87404,24238
8600000US01040,01040,ZCTA5 01040,35550,29886,40559,22756
8600000US01050,01050,ZCTA5 01050,52813,36833,73938,28000
8600000US01053,01053,ZCTA5 01053,59850,-,59750,50556
8600000US01054,01054,ZCTA5 01054,78125,-,95000,49375
8600000US01056,01056,ZCTA5 01056,61410,28036,73693,30664
8600000US01057,01057,ZCTA5 01057,66343,-,83632,46977
8600000US01060,01060,ZCTA5 01060,53427,64545,84052,38464
8600000US01062,01062,ZCTA5 01062,64727,61250,90345,40174
8600000US01063,01063,ZCTA5 01063,-,-,-,-
8600000US01066,01066,ZCTA5 01066,-,-,-,-
8600000US01068,01068,ZCTA5 01068,80577,-,85580,51250
8600000US01069,01069,ZCTA5 01069,54412,-,65714,23378
8600000US01070,01070,ZCTA5 01070,57031,-,65455,28750
8600000US01071,01071,ZCTA5 01071,74688,-,84688,45278
8600000US01072,01072,ZCTA5 01072,68203,93750,86667,39375
8600000US01073,01073,ZCTA5 01073,68693,96196,79915,22067
8600000US01074,01074,ZCTA5 01074,58140,-,-,-
8600000US01075,01075,ZCTA5 01075,62408,144444,87469,37999
8600000US01077,01077,ZCTA5 01077,81967,-,91316,47007
8600000US01079,01079,ZCTA5 01079,43654,-,44856,34256
8600000US01080,01080,ZCTA5 01080,42794,-,46641,30000
8600000US01081,01081,ZCTA5 01081,52768,-,62000,22604
8600000US01082,01082,ZCTA5 01082,52709,18942,62448,26354
8600000US01083,01083,ZCTA5 01083,37126,-,44375,23906
8600000US01084,01084,ZCTA5 01084,49886,-,71563,47727
8600000US01085,01085,ZCTA5 01085,61211,50956,77785,30733
8600000US01086,01086,ZCTA5 01086,-,-,-,-
8600000US01088,01088,ZCTA5 01088,41875,-,40521,43080
8600000US01089,01089,ZCTA5 01089,52806,39643,65971,31689
8600000US01092,01092,ZCTA5 01092,48679,-,49258,48191
8600000US01093,01093,ZCTA5 01093,82222,-,107917,74625
8600000US01094,01094,ZCTA5 01094,19028,-,91250,14653
8600000US01095,01095,ZCTA5 01095,86908,-,110221,26667
8600000US01096,01096,ZCTA5 01096,70438,-,80893,37500
8600000US01097,01097,ZCTA5 01097,40556,-,-,-
8600000US01098,01098,ZCTA5 01098,71500,-,83359,46094
8600000US01103,01103,ZCTA5 01103,13666,-,15000,12011
8600000US01104,01104,ZCTA5 01104,29184,24155,38160,17420
8600000US01105,01105,ZCTA5 01105,17657,18657,20218,12964
8600000US01106,01106,ZCTA5 01106,106296,93846,125625,38571
8600000US01107,01107,ZCTA5 01107,22287,17292,26716,12093
8600000US01108,01108,ZCTA5 01108,35238,23438,36495,23929
8600000US01109,01109,ZCTA5 01109,32644,32560,35832,18236
8600000US01118,01118,ZCTA5 01118,65231,60250,68818,44816
8600000US01119,01119,ZCTA5 01119,47417,11688,55577,25918
8600000US01128,01128,ZCTA5 01128,74963,-,79722,38309
8600000US01129,01129,ZCTA5 01129,62280,33056,64736,41773
8600000US01151,01151,ZCTA5 01151,34280,50114,33164,29241
8600000US01199,01199,ZCTA5 01199,-,-,-,-
8600000US01201,01201,ZCTA5 01201,44120,24301,59413,28919
8600000US01220,01220,ZCTA5 01220,41950,22917,53598,24612
8600000US01222,01222,ZCTA5 01222,78080,-,79241,50625
8600000US01223,01223,ZCTA5 01223,65033,69750,74125,26875
8600000US01224,01224,ZCTA5 01224,37112,-,74125,36552
8600000US01225,01225,ZCTA5 01225,58007,-,83110,32940
8600000US01226,01226,ZCTA5 01226,48320,-,67633,27009
8600000US01229,01229,ZCTA5 01229,34250,-,71058,32875
8600000US01230,01230,ZCTA5 01230,53180,55144,74551,36073
8600000US01235,01235,ZCTA5 01235,64507,41250,73750,40294
8600000US01236,01236,ZCTA5 01236,62917,-,70729,26667
8600000US01237,01237,ZCTA5 01237,76346,-,89333,41389
8600000US01238,01238,ZCTA5 01238,61492,-,72143,40991
8600000US01240,01240,ZCTA5 01240,51396,-,89688,26047
8600000US01242,01242,ZCTA5 01242,55333,-,49954,55417
8600000US01243,01243,ZCTA5 01243,73750,-,91250,50179
8600000US01244,01244,ZCTA5 01244,27639,-,54500,23750
8600000US01245,01245,ZCTA5 01245,53833,-,71667,28750
8600000US01247,01247,ZCTA5 01247,39636,38663,52294,21944
8600000US01253,01253,ZCTA5 01253,66250,-,71250,21875
8600000US01254,01254,ZCTA5 01254,83750,-,110417,45114
8600000US01255,01255,ZCTA5 01255,56250,-,72105,31250
8600000US01256,01256,ZCTA5 01256,57222,-,62841,28438
8600000US01257,01257,ZCTA5 01257,46917,-,70833,27188
8600000US01258,01258,ZCTA5 01258,64250,-,96250,36875
8600000US01259,01259,ZCTA5 01259,61500,-,73594,47656
8600000US01260,01260,ZCTA5 01260,47250,-,74107,24444
8600000US01262,01262,ZCTA5 01262,47250,-,84250,30750
8600000US01264,01264,ZCTA5 01264,90625,-,94375,58750
8600000US01266,01266,ZCTA5 01266,78333,-,104531,41146
8600000US01267,01267,ZCTA5 01267,74167,95179,105188,31698
8600000US01270,01270,ZCTA5 01270,69444,-,79545,34375
8600000US01301,01301,ZCTA5 01301,48612,29250,58965,33575
8600000US01330,01330,ZCTA5 01330,77411,-,84432,44779
8600000US01331,01331,ZCTA5 01331,51002,77885,67393,28233
8600000US01337,01337,ZCTA5 01337,62037,-,75179,28889
8600000US01338,01338,ZCTA5 01338,71691,-,71979,71000
8600000US01339,01339,ZCTA5 01339,51908,-,59250,32222
8600000US01340,01340,ZCTA5 01340,46210,-,57273,31204
8600000US01341,01341,ZCTA5 01341,79286,-,97717,32500
8600000US01342,01342,ZCTA5 01342,101863,-,134766,53281
8600000US01343,01343,ZCTA5 01343,81667,-,80833,-
8600000US01344,01344,ZCTA5 01344,59722,-,64792,35000
8600000US01346,01346,ZCTA5 01346,58906,-,74167,38750
8600000US01347,01347,ZCTA5 01347,38000,-,39000,21875
8600000US01349,01349,ZCTA5 01349,54727,-,68750,52802
8600000US01350,01350,ZCTA5 01350,32083,-,58125,23125
8600000US01351,01351,ZCTA5 01351,71587,-,88074,34572
8600000US01354,01354,ZCTA5 01354,75776,-,86923,43333
8600000US01355,01355,ZCTA5 01355,75000,-,80139,42083
8600000US01360,01360,ZCTA5 01360,60721,-,78824,34727
8600000US01364,01364,ZCTA5 01364,41994,-,52388,18450
8600000US01366,01366,ZCTA5 01366,72917,-,92500,36667
8600000US01367,01367,ZCTA5 01367,49792,-,62000,31705
8600000US01368,01368,ZCTA5 01368,60568,-,67875,41667
8600000US01370,01370,ZCTA5 01370,53300,55750,74453,34563
8600000US01373,01373,ZCTA5 01373,67465,19605,80078,44016
8600000US01375,01375,ZCTA5 01375,50417,-,75761,36949
8600000US01376,01376,ZCTA5 01376,41250,11842,56023,25565
8600000US01378,01378,ZCTA5 01378,55278,-,72875,41875
8600000US01379,01379,ZCTA5 01379,38750,-,59107,20313
8600000US01420,01420,ZCTA5 01420,46628,48438,55363,26277
8600000US01430,01430,ZCTA5 01430,85662,-,102667,46328
8600000US01431,01431,ZCTA5 01431,83917,-,89107,51875
8600000US01432,01432,ZCTA5 01432,66630,42115,84539,49231
8600000US01434,01434,ZCTA5 01434,97222,-,98355,95417
8600000US01436,01436,ZCTA5 01436,70313,-,85809,19279
8600000US01438,01438,ZCTA5 01438,61803,-,61803,-
8600000US01440,01440,ZCTA5 01440,46464,14420,59137,24917
8600000US01450,01450,ZCTA5 01450,116686,-,133421,31029
8600000US01451,01451,ZCTA5 01451,135357,-,149531,77639
8600000US01452,01452,ZCTA5 01452,83438,-,95000,41176
8600000US01453,01453,ZCTA5 01453,59248,26500,78218,33391
8600000US01460,01460,ZCTA5 01460,111652,106688,129815,45781
8600000US01462,01462,ZCTA5 01462,71055,-,81294,34970
8600000US01463,01463,ZCTA5 01463,77767,-,85959,44236
8600000US01464,01464,ZCTA5 01464,66453,61228,78398,36786
8600000US01467,01467,ZCTA5 01467,184107,-,184107,-
8600000US01468,01468,ZCTA5 01468,70455,-,89630,27734
8600000US01469,01469,ZCTA5 01469,81024,-,93423,38904
8600000US01473,01473,ZCTA5 01473,87273,-,96961,70273
8600000US01474,01474,ZCTA5 01474,95587,-,97596,54605
8600000US01475,01475,ZCTA5 01475,59332,-,77990,37266
8600000US01501,01501,ZCTA5 01501,73105,52917,91296,30891
8600000US01503,01503,ZCTA5 01503,88681,-,100500,65000
8600000US01504,01504,ZCTA5 01504,72699,-,88708,41094
8600000US01505,01505,ZCTA5 01505,102422,-,118281,50341
8600000US01506,01506,ZCTA5 01506,63889,-,65625,24871
8600000US01507,01507,ZCTA5 01507,91287,"250,000+",103250,34531
8600000US01510,01510,ZCTA5 01510,64867,51131,77241,39167
8600000US01515,01515,ZCTA5 01515,71020,-,85398,38500
8600000US01516,01516,ZCTA5 01516,84390,-,92350,43487
8600000US01518,01518,ZCTA5 01518,48676,-,67262,18714
8600000US01519,01519,ZCTA5 01519,101205,93182,129198,36493
8600000US01520,01520,ZCTA5 01520,98979,100455,111123,50167
8600000US01521,01521,ZCTA5 01521,64868,-,82250,35469
8600000US01522,01522,ZCTA5 01522,94531,-,100255,71111
8600000US01523,01523,ZCTA5 01523,89808,-,99500,45714
8600000US01524,01524,ZCTA5 01524,65225,-,73760,24167
8600000US01525,01525,ZCTA5 01525,47238,-,-,46279
8600000US01527,01527,ZCTA5 01527,71676,-,86918,31361
8600000US01529,01529,ZCTA5 01529,88281,-,97344,41912
8600000US01531,01531,ZCTA5 01531,81136,-,86591,50625
8600000US01532,01532,ZCTA5 01532,107111,76635,122917,44737
8600000US01534,01534,ZCTA5 01534,82950,-,99904,40221
8600000US01535,01535,ZCTA5 01535,58438,-,78911,24091
8600000US01536,01536,ZCTA5 01536,72292,73333,89182,40556
8600000US01537,01537,ZCTA5 01537,75183,-,82321,38365
8600000US01540,01540,ZCTA5 01540,67126,28750,88832,33214
8600000US01541,01541,ZCTA5 01541,114688,-,130757,49135
8600000US01542,01542,ZCTA5 01542,76979,-,77903,71780
8600000US01543,01543,ZCTA5 01543,91033,88068,111983,45077
8600000US01545,01545,ZCTA5 01545,97617,91250,112910,45278
8600000US01550,01550,ZCTA5 01550,42376,9107,54322,29390
8600000US01560,01560,ZCTA5 01560,78250,-,105893,34483
8600000US01561,01561,ZCTA5 01561,19597,-,-,-
8600000US01562,01562,ZCTA5 01562,60943,34519,78849,23003
8600000US01564,01564,ZCTA5 01564,90455,-,117517,38625
8600000US01566,01566,ZCTA5 01566,93776,-,99615,49474
8600000US01568,01568,ZCTA5 01568,110781,173472,137978,38393
8600000US01569,01569,ZCTA5 01569,88125,-,98720,50229
8600000US01570,01570,ZCTA5 01570,48650,82431,59300,29036
8600000US01571,01571,ZCTA5 01571,68053,48148,82675,42165
8600000US01581,01581,ZCTA5 01581,100552,22305,127623,61424
8600000US01583,01583,ZCTA5 01583,73474,79375,87952,49583
8600000US01585,01585,ZCTA5 01585,60521,-,81114,35000
8600000US01588,01588,ZCTA5 01588,66591,40694,78167,30850
8600000US01590,01590,ZCTA5 01590,111788,-,118831,62750
8600000US01602,01602,ZCTA5 01602,62888,48205,78443,40389
8600000US01603,01603,ZCTA5 01603,46367,50156,52794,27593
8600000US01604,01604,ZCTA5 01604,47865,38281,51745,36698
8600000US01605,01605,ZCTA5 01605,36497,25865,41809,23085
8600000US01606,01606,ZCTA5 01606,66411,47375,84306,39716
8600000US01607,01607,ZCTA5 01607,42397,26389,52923,32500
8600000US01608,01608,ZCTA5 01608,21412,16974,26893,17625
8600000US01609,01609,ZCTA5 01609,41647,26328,67026,24375
8600000US01610,01610,ZCTA5 01610,31136,15833,36221,18580
8600000US01611,01611,ZCTA5 01611,64598,-,93375,35556
8600000US01612,01612,ZCTA5 01612,102614,-,110588,60586
8600000US01701,01701,ZCTA5 01701,88498,92644,107955,49940
8600000US01702,01702,ZCTA5 01702,52428,31784,67602,33456
8600000US01718,01718,ZCTA5 01718,135179,-,135804,69375
8600000US01719,01719,ZCTA5 01719,103996,-,171290,50668
8600000US01720,01720,ZCTA5 01720,119342,114292,149724,46055
8600000US01721,01721,ZCTA5 01721,102721,-,123155,51031
8600000US01730,01730,ZCTA5 01730,114676,-,147197,54048
8600000US01731,01731,ZCTA5 01731,79063,41563,78542,98125
8600000US01740,01740,ZCTA5 01740,144461,-,154020,45341
8600000US01741,01741,ZCTA5 01741,157500,-,178533,40764
8600000US01742,01742,ZCTA5 01742,132736,39107,160444,80927
8600000US01745,01745,ZCTA5 01745,117955,-,119659,-
8600000US01746,01746,ZCTA5 01746,108350,105278,130699,32292
8600000US01747,01747,ZCTA5 01747,99886,-,114537,42283
8600000US01748,01748,ZCTA5 01748,128267,100625,150446,54511
8600000US01749,01749,ZCTA5 01749,74082,39797,89452,43173
8600000US01752,01752,ZCTA5 01752,71424,62860,82809,48175
8600000US01754,01754,ZCTA5 01754,79252,60395,110203,40154
8600000US01756,01756,ZCTA5 01756,112104,-,120905,49018
8600000US01757,01757,ZCTA5 01757,68784,66938,81834,48039
8600000US01760,01760,ZCTA5 01760,99172,101316,126970,50827
8600000US01770,01770,ZCTA5 01770,155564,-,161250,110078
8600000US01772,01772,ZCTA5 01772,155952,-,179568,54375
8600000US01773,01773,ZCTA5 01773,143897,-,156103,81319
8600000US01775,01775,ZCTA5 01775,131500,-,154256,41440
8600000US01776,01776,ZCTA5 01776,169505,91313,180278,53750
8600000US01778,01778,ZCTA5 01778,141083,10865,182019,37470
8600000US01801,01801,ZCTA5 01801,79034,50288,97118,47529
8600000US01803,01803,ZCTA5 01803,95465,189000,112549,55721
8600000US01810,01810,ZCTA5 01810,125321,171765,150891,51570
8600000US01821,01821,ZCTA5 01821,91605,98750,103879,52260
8600000US01824,01824,ZCTA5 01824,103411,113750,124673,42762
8600000US01826,01826,ZCTA5 01826,76879,96563,91622,42627
8600000US01827,01827,ZCTA5 01827,116125,91667,135234,67750
8600000US01830,01830,ZCTA5 01830,55237,27134,69926,32813
8600000US01832,01832,ZCTA5 01832,60351,63920,68073,42238
8600000US01833,01833,ZCTA5 01833,106898,-,128661,43750
8600000US01834,01834,ZCTA5 01834,92898,-,97120,38472
8600000US01835,01835,ZCTA5 01835,74156,142857,82065,58403
8600000US01840,01840,ZCTA5 01840,18140,18860,33859,11978
8600000US01841,01841,ZCTA5 01841,32367,29663,34348,19505
8600000US01843,01843,ZCTA5 01843,43920,58173,43799,38458
8600000US01844,01844,ZCTA5 01844,68587,39196,85385,32206
8600000US01845,01845,ZCTA5 01845,100544,123125,126793,46324
8600000US01850,01850,ZCTA5 01850,51556,48542,58038,30179
8600000US01851,01851,ZCTA5 01851,52031,53684,56327,30353
8600000US01852,01852,ZCTA5 01852,48690,45703,59152,34702
8600000US01854,01854,ZCTA5 01854,42948,21667,53843,22391
8600000US01860,01860,ZCTA5 01860,80508,-,94472,60208
8600000US01862,01862,ZCTA5 01862,98305,-,108131,53968
8600000US01863,01863,ZCTA5 01863,74695,-,100427,32336
8600000US01864,01864,ZCTA5 01864,112419,218382,134787,48707
8600000US01867,01867,ZCTA5 01867,104472,72045,122213,42178
8600000US01876,01876,ZCTA5 01876,88794,19500,109587,46127
8600000US01879,01879,ZCTA5 01879,93108,8814,115331,49231
8600000US01880,01880,ZCTA5 01880,85694,50893,107139,50739
8600000US01886,01886,ZCTA5 01886,125143,110909,144194,70167
8600000US01887,01887,ZCTA5 01887,100536,126071,109906,52431
8600000US01890,01890,ZCTA5 01890,141829,88315,167031,54207
8600000US01901,01901,ZCTA5 01901,22614,33906,23333,21786
8600000US01902,01902,ZCTA5 01902,37786,35692,46521,22845
8600000US01904,01904,ZCTA5 01904,81258,81705,90817,52409
8600000US01905,01905,ZCTA5 01905,47694,45625,46807,30527
8600000US01906,01906,ZCTA5 01906,76141,60060,90699,38393
8600000US01907,01907,ZCTA5 01907,96510,-,120266,44357
8600000US01908,01908,ZCTA5 01908,65083,-,121000,39909
8600000US01913,01913,ZCTA5 01913,76463,26667,94458,42151
8600000US01915,01915,ZCTA5 01915,73980,59274,96514,41910
8600000US01921,01921,ZCTA5 01921,127813,-,147396,42157
8600000US01922,01922,ZCTA5 01922,111806,-,123147,85000
8600000US01923,01923,ZCTA5 01923,77404,-,97853,42024
8600000US01929,01929,ZCTA5 01929,89185,-,107788,50984
8600000US01930,01930,ZCTA5 01930,60229,52891,78888,34298
8600000US01937,01937,ZCTA5 01937,-,-,-,-
8600000US01938,01938,ZCTA5 01938,77901,-,100500,42894
8600000US01940,01940,ZCTA5 01940,109099,-,121479,43750
8600000US01944,01944,ZCTA5 01944,89313,-,124052,40100
8600000US01945,01945,ZCTA5 01945,100709,137813,125833,46205
8600000US01949,01949,ZCTA5 01949,105646,-,116164,32833
8600000US01950,01950,ZCTA5 01950,83149,-,116892,48310
8600000US01951,01951,ZCTA5 01951,90969,-,103267,60257
8600000US01952,01952,ZCTA5 01952,75995,-,88750,43269
8600000US01960,01960,ZCTA5 01960,62137,68750,81891,36311
8600000US01966,01966,ZCTA5 01966,70288,-,91746,34928
8600000US01969,01969,ZCTA5 01969,85994,-,107813,21734
8600000US01970,01970,ZCTA5 01970,58937,53250,68872,41675
8600000US01982,01982,ZCTA5 01982,108558,-,126019,40893
8600000US01983,01983,ZCTA5 01983,121157,-,140037,50357
8600000US01984,01984,ZCTA5 01984,116875,-,146875,35152
8600000US01985,01985,ZCTA5 01985,122969,-,133281,37583
8600000US02019,02019,ZCTA5 02019,87417,-,104051,50362
