GEO.id,GEO.id2,GEO.display-label,HC02_EST_VC02,HC02_EST_VC10,HC02_EST_VC22,HC02_EST_VC30
Id,Id2,Geography,Median income (dollars); Estimate; Households,Median income (dollars); Estimate; Households - Two or more races,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households
8600000US20004,20004,ZCTA5 20004,139306,"250,000+",243287,132542
8600000US20005,20005,ZCTA5 20005,91204,-,137375,85614
8600000US20006,20006,ZCTA5 20006,35119,"2,500-",-,33750
8600000US20007,20007,ZCTA5 20007,119510,-,214450,80066
8600000US20008,20008,ZCTA5 20008,111614,73750,183554,87046
8600000US20009,20009,ZCTA5 20009,97563,106953,129505,90884
8600000US20010,20010,ZCTA5 20010,69371,72554,65938,68052
8600000US20011,20011,ZCTA5 20011,64309,70781,78947,46675
8600000US20012,20012,ZCTA5 20012,80369,-,113640,55967
8600000US20015,20015,ZCTA5 20015,165425,212356,242500,74932
8600000US20016,20016,ZCTA5 20016,127936,84476,206683,72188
8600000US20017,20017,ZCTA5 20017,69000,66250,85239,53590
8600000US20018,20018,ZCTA5 20018,60258,103125,79933,28271
8600000US20019,20019,ZCTA5 20019,34952,38988,39982,25922
8600000US20020,20020,ZCTA5 20020,33196,58977,36206,27330
8600000US20024,20024,ZCTA5 20024,75703,94028,110089,67987
8600000US20032,20032,ZCTA5 20032,33832,23250,39011,25545
8600000US20036,20036,ZCTA5 20036,84015,82083,152275,71684
8600000US20037,20037,ZCTA5 20037,72461,-,148244,56141
8600000US20045,20045,ZCTA5 20045,-,-,-,-
8600000US20052,20052,ZCTA5 20052,-,-,-,-
8600000US20053,20053,ZCTA5 20053,-,-,-,-
8600000US20057,20057,ZCTA5 20057,-,-,-,-
8600000US20064,20064,ZCTA5 20064,-,-,-,-
8600000US20105,20105,ZCTA5 20105,141522,143056,149776,82946
8600000US20106,20106,ZCTA5 20106,73113,-,84038,55860
8600000US20109,20109,ZCTA5 20109,62106,59202,63266,54139
8600000US20110,20110,ZCTA5 20110,77669,57875,83048,48119
8600000US20111,20111,ZCTA5 20111,82283,74083,89312,60068
8600000US20112,20112,ZCTA5 20112,137224,190733,144525,91615
8600000US20115,20115,ZCTA5 20115,88088,-,108194,46038
8600000US20117,20117,ZCTA5 20117,96719,-,127466,46250
8600000US20118,20118,ZCTA5 20118,-,-,-,-
8600000US20119,20119,ZCTA5 20119,100609,-,111923,46528
8600000US20120,20120,ZCTA5 20120,113806,83021,124421,76278
8600000US20121,20121,ZCTA5 20121,89324,106250,101384,70591
8600000US20124,20124,ZCTA5 20124,172866,170500,183056,72875
8600000US20129,20129,ZCTA5 20129,186333,-,"250,000+",-
8600000US20130,20130,ZCTA5 20130,56250,-,-,55850
8600000US20132,20132,ZCTA5 20132,127488,-,133116,62879
8600000US20135,20135,ZCTA5 20135,74867,-,93068,26389
8600000US20136,20136,ZCTA5 20136,128061,185788,132678,88017
8600000US20137,20137,ZCTA5 20137,128796,-,135938,60938
8600000US20139,20139,ZCTA5 20139,-,-,143269,-
8600000US20141,20141,ZCTA5 20141,137500,131667,143750,69400
8600000US20143,20143,ZCTA5 20143,147750,-,154107,-
8600000US20144,20144,ZCTA5 20144,132793,-,134507,103095
8600000US20147,20147,ZCTA5 20147,122815,84871,140929,76126
8600000US20148,20148,ZCTA5 20148,161538,137222,172191,91875
8600000US20151,20151,ZCTA5 20151,117973,161167,129554,71628
8600000US20152,20152,ZCTA5 20152,146092,141136,157166,107546
8600000US20155,20155,ZCTA5 20155,126834,114737,135511,73724
8600000US20158,20158,ZCTA5 20158,141538,141477,147059,62778
8600000US20164,20164,ZCTA5 20164,85923,79659,85767,62764
8600000US20165,20165,ZCTA5 20165,136121,120700,149844,92969
8600000US20166,20166,ZCTA5 20166,99643,86750,101875,81461
8600000US20169,20169,ZCTA5 20169,141156,197375,152243,79405
8600000US20170,20170,ZCTA5 20170,117244,136250,124684,87902
8600000US20171,20171,ZCTA5 20171,141994,123971,159031,91974
8600000US20175,20175,ZCTA5 20175,119708,-,140260,61651
8600000US20176,20176,ZCTA5 20176,121973,122344,135126,69580
8600000US20180,20180,ZCTA5 20180,121058,-,136758,71375
8600000US20181,20181,ZCTA5 20181,110833,98375,120085,50568
8600000US20184,20184,ZCTA5 20184,167663,-,123594,178583
8600000US20186,20186,ZCTA5 20186,76359,-,95565,48413
8600000US20187,20187,ZCTA5 20187,116058,91563,132361,65929
8600000US20190,20190,ZCTA5 20190,98480,82942,116344,84215
8600000US20191,20191,ZCTA5 20191,111430,75139,126563,86141
8600000US20194,20194,ZCTA5 20194,132591,146250,165143,102040
8600000US20197,20197,ZCTA5 20197,150855,-,141375,"250,000+"
8600000US20198,20198,ZCTA5 20198,81607,-,94044,59726
8600000US20202,20202,ZCTA5 20202,-,-,-,-
8600000US20204,20204,ZCTA5 20204,-,-,-,-
8600000US20228,20228,ZCTA5 20228,-,-,-,-
8600000US20230,20230,ZCTA5 20230,-,-,-,-
8600000US20240,20240,ZCTA5 20240,-,-,-,-
8600000US20245,20245,ZCTA5 20245,-,-,-,-
8600000US20260,20260,ZCTA5 20260,-,-,-,-
8600000US20307,20307,ZCTA5 20307,-,-,-,-
8600000US20317,20317,ZCTA5 20317,30665,-,-,30665
8600000US20319,20319,ZCTA5 20319,-,-,-,-
8600000US20373,20373,ZCTA5 20373,-,-,-,-
8600000US20390,20390,ZCTA5 20390,-,-,-,-
8600000US20405,20405,ZCTA5 20405,-,-,-,-
8600000US20418,20418,ZCTA5 20418,-,-,-,-
8600000US20427,20427,ZCTA5 20427,-,-,-,-
8600000US20506,20506,ZCTA5 20506,-,-,-,-
8600000US20510,20510,ZCTA5 20510,-,-,-,-
8600000US20520,20520,ZCTA5 20520,-,-,-,-
8600000US20535,20535,ZCTA5 20535,-,-,-,-
8600000US20540,20540,ZCTA5 20540,-,-,-,-
8600000US20551,20551,ZCTA5 20551,-,-,-,-
8600000US20553,20553,ZCTA5 20553,-,-,-,-
8600000US20560,20560,ZCTA5 20560,-,-,-,-
8600000US20565,20565,ZCTA5 20565,-,-,-,-
8600000US20566,20566,ZCTA5 20566,-,-,-,-
8600000US20593,20593,ZCTA5 20593,-,-,-,-
8600000US20601,20601,ZCTA5 20601,99031,104946,109882,70891
8600000US20602,20602,ZCTA5 20602,75284,-,81243,65404
8600000US20603,20603,ZCTA5 20603,104646,90300,116739,68576
8600000US20606,20606,ZCTA5 20606,54500,-,64571,19444
8600000US20607,20607,ZCTA5 20607,123835,135185,135064,87422
8600000US20608,20608,ZCTA5 20608,65938,-,74167,52813
8600000US20609,20609,ZCTA5 20609,40982,-,57454,15339
8600000US20611,20611,ZCTA5 20611,89231,-,89183,55125
8600000US20612,20612,ZCTA5 20612,-,-,-,-
8600000US20613,20613,ZCTA5 20613,107321,57875,119635,75729
8600000US20615,20615,ZCTA5 20615,170151,-,170151,-
8600000US20616,20616,ZCTA5 20616,86412,98207,97004,56458
8600000US20617,20617,ZCTA5 20617,66250,-,75139,32969
8600000US20618,20618,ZCTA5 20618,73375,-,74875,-
8600000US20619,20619,ZCTA5 20619,96404,82548,106543,86977
8600000US20620,20620,ZCTA5 20620,76667,-,112798,-
8600000US20621,20621,ZCTA5 20621,57800,-,61250,-
8600000US20622,20622,ZCTA5 20622,87017,-,110625,50333
8600000US20623,20623,ZCTA5 20623,131556,107574,134635,68365
8600000US20624,20624,ZCTA5 20624,78036,-,85030,-
8600000US20625,20625,ZCTA5 20625,-,-,84185,25660
8600000US20626,20626,ZCTA5 20626,50673,-,87981,42500
8600000US20628,20628,ZCTA5 20628,-,-,-,-
8600000US20629,20629,ZCTA5 20629,76635,-,-,-
8600000US20630,20630,ZCTA5 20630,97132,-,122768,-
8600000US20632,20632,ZCTA5 20632,62321,-,73125,-
8600000US20634,20634,ZCTA5 20634,77792,-,83077,70278
8600000US20636,20636,ZCTA5 20636,104222,-,111425,64009
8600000US20637,20637,ZCTA5 20637,131429,-,148250,-
8600000US20639,20639,ZCTA5 20639,127235,-,130750,57560
8600000US20640,20640,ZCTA5 20640,66415,64625,78548,50585
8600000US20645,20645,ZCTA5 20645,104479,-,115000,-
8600000US20646,20646,ZCTA5 20646,95317,95491,114428,43015
8600000US20650,20650,ZCTA5 20650,100515,-,120735,50357
8600000US20653,20653,ZCTA5 20653,70824,64474,85012,55040
8600000US20657,20657,ZCTA5 20657,87318,110441,93839,61495
8600000US20658,20658,ZCTA5 20658,69602,-,71923,51111
8600000US20659,20659,ZCTA5 20659,95449,87500,103412,45679
8600000US20660,20660,ZCTA5 20660,-,-,-,-
8600000US20662,20662,ZCTA5 20662,77589,-,89178,38563
8600000US20664,20664,ZCTA5 20664,74464,-,88092,21080
8600000US20667,20667,ZCTA5 20667,73750,-,107250,-
8600000US20670,20670,ZCTA5 20670,60250,72750,67625,28750
8600000US20674,20674,ZCTA5 20674,93942,-,129107,-
8600000US20675,20675,ZCTA5 20675,88063,-,102930,52500
8600000US20676,20676,ZCTA5 20676,87083,-,89808,35966
8600000US20677,20677,ZCTA5 20677,114792,-,136728,31484
8600000US20678,20678,ZCTA5 20678,76436,-,92235,33041
8600000US20680,20680,ZCTA5 20680,84609,-,104866,67333
8600000US20684,20684,ZCTA5 20684,-,-,40500,-
8600000US20685,20685,ZCTA5 20685,103961,130208,118780,64583
8600000US20686,20686,ZCTA5 20686,-,-,-,-
8600000US20687,20687,ZCTA5 20687,60720,-,-,-
8600000US20688,20688,ZCTA5 20688,68693,-,81583,58125
8600000US20689,20689,ZCTA5 20689,105250,-,128036,-
8600000US20690,20690,ZCTA5 20690,88289,-,136645,13125
8600000US20692,20692,ZCTA5 20692,81576,-,106250,-
8600000US20693,20693,ZCTA5 20693,118462,-,119139,-
8600000US20695,20695,ZCTA5 20695,99836,-,112019,68276
8600000US20701,20701,ZCTA5 20701,-,-,-,-
8600000US20705,20705,ZCTA5 20705,76940,71118,78414,61290
8600000US20706,20706,ZCTA5 20706,72454,59813,75052,62634
8600000US20707,20707,ZCTA5 20707,74224,75893,91969,59744
8600000US20708,20708,ZCTA5 20708,69075,82500,83630,50773
8600000US20710,20710,ZCTA5 20710,44694,-,49771,32328
8600000US20711,20711,ZCTA5 20711,70864,-,74948,37237
8600000US20712,20712,ZCTA5 20712,50737,68603,53803,43484
8600000US20714,20714,ZCTA5 20714,86125,-,91447,72955
8600000US20715,20715,ZCTA5 20715,108050,124091,121642,70000
8600000US20716,20716,ZCTA5 20716,93054,61458,107290,63179
8600000US20720,20720,ZCTA5 20720,131737,127750,145371,94607
8600000US20721,20721,ZCTA5 20721,120557,96979,134443,83885
8600000US20722,20722,ZCTA5 20722,66667,48333,73929,40625
8600000US20723,20723,ZCTA5 20723,107321,105393,121921,64352
8600000US20724,20724,ZCTA5 20724,101101,100327,102926,85378
8600000US20732,20732,ZCTA5 20732,99299,75147,102375,68796
8600000US20733,20733,ZCTA5 20733,102317,-,111250,73203
8600000US20735,20735,ZCTA5 20735,102767,-,111054,71509
8600000US20736,20736,ZCTA5 20736,140536,-,144225,69222
8600000US20737,20737,ZCTA5 20737,59720,59196,59066,43333
8600000US20740,20740,ZCTA5 20740,63614,101397,86918,37280
8600000US20742,20742,ZCTA5 20742,-,-,-,-
8600000US20743,20743,ZCTA5 20743,57949,54697,66824,42183
8600000US20744,20744,ZCTA5 20744,92653,138872,110000,63820
8600000US20745,20745,ZCTA5 20745,55420,65231,58022,48063
8600000US20746,20746,ZCTA5 20746,64480,-,72609,50968
8600000US20747,20747,ZCTA5 20747,60180,59000,70817,47201
8600000US20748,20748,ZCTA5 20748,64847,61406,74900,49583
8600000US20751,20751,ZCTA5 20751,99361,-,99688,87222
8600000US20754,20754,ZCTA5 20754,102432,-,121429,54076
8600000US20755,20755,ZCTA5 20755,64777,71063,62015,75536
8600000US20758,20758,ZCTA5 20758,106250,-,152778,-
8600000US20759,20759,ZCTA5 20759,139205,-,151326,72344
8600000US20762,20762,ZCTA5 20762,55000,-,69583,29643
8600000US20763,20763,ZCTA5 20763,61330,-,69032,53659
8600000US20764,20764,ZCTA5 20764,97983,-,103684,53409
8600000US20765,20765,ZCTA5 20765,62841,-,67625,-
8600000US20769,20769,ZCTA5 20769,136935,-,147966,105104
8600000US20770,20770,ZCTA5 20770,65951,70063,75612,53139
8600000US20772,20772,ZCTA5 20772,100272,106761,111687,78789
8600000US20774,20774,ZCTA5 20774,93725,73250,110078,67676
8600000US20776,20776,ZCTA5 20776,89668,-,92917,-
8600000US20777,20777,ZCTA5 20777,165865,-,180924,39444
8600000US20778,20778,ZCTA5 20778,72917,-,100719,70510
8600000US20779,20779,ZCTA5 20779,113125,-,150938,44926
8600000US20781,20781,ZCTA5 20781,68145,161818,74208,51729
8600000US20782,20782,ZCTA5 20782,65103,83750,67222,53040
8600000US20783,20783,ZCTA5 20783,62154,56406,57587,53598
8600000US20784,20784,ZCTA5 20784,59603,80625,64138,44020
8600000US20785,20785,ZCTA5 20785,63704,104265,68138,51169
8600000US20794,20794,ZCTA5 20794,89389,-,100548,62885
8600000US20812,20812,ZCTA5 20812,186250,-,211250,86875
8600000US20814,20814,ZCTA5 20814,116108,88281,172077,75767
8600000US20815,20815,ZCTA5 20815,146547,149828,206172,77527
8600000US20816,20816,ZCTA5 20816,179511,-,231777,82500
8600000US20817,20817,ZCTA5 20817,171523,151477,209102,74098
8600000US20818,20818,ZCTA5 20818,159821,-,198929,75200
8600000US20832,20832,ZCTA5 20832,123779,131771,136953,60785
8600000US20833,20833,ZCTA5 20833,145710,-,150197,61852
8600000US20837,20837,ZCTA5 20837,140833,-,152936,58523
8600000US20838,20838,ZCTA5 20838,158125,-,151250,-
8600000US20839,20839,ZCTA5 20839,54333,-,-,53833
8600000US20841,20841,ZCTA5 20841,151742,170250,158910,90556
8600000US20842,20842,ZCTA5 20842,93553,-,118365,-
8600000US20850,20850,ZCTA5 20850,106998,77656,128529,69167
8600000US20851,20851,ZCTA5 20851,81753,-,87286,56607
8600000US20852,20852,ZCTA5 20852,97730,62721,120621,66750
8600000US20853,20853,ZCTA5 20853,103018,94342,120250,50051
8600000US20854,20854,ZCTA5 20854,198651,193977,211427,96829
8600000US20855,20855,ZCTA5 20855,123444,"250,000+",140288,69301
8600000US20860,20860,ZCTA5 20860,91977,-,156875,46280
8600000US20861,20861,ZCTA5 20861,191058,-,224625,-
8600000US20862,20862,ZCTA5 20862,131875,-,140694,-
8600000US20866,20866,ZCTA5 20866,104461,128250,114112,79628
8600000US20868,20868,ZCTA5 20868,204007,-,203472,-
8600000US20871,20871,ZCTA5 20871,124792,101922,135693,77813
8600000US20872,20872,ZCTA5 20872,111314,240208,123800,56500
8600000US20874,20874,ZCTA5 20874,82687,63421,91968,66188
8600000US20876,20876,ZCTA5 20876,90827,77500,104556,68550
8600000US20877,20877,ZCTA5 20877,65751,66719,71441,49114
8600000US20878,20878,ZCTA5 20878,118090,92750,133819,74464
8600000US20879,20879,ZCTA5 20879,87174,48426,92398,70330
8600000US20880,20880,ZCTA5 20880,117500,-,124167,83750
8600000US20882,20882,ZCTA5 20882,144668,68533,156899,78611
8600000US20886,20886,ZCTA5 20886,77249,76979,87243,59527
8600000US20895,20895,ZCTA5 20895,131985,131023,154837,69681
8600000US20896,20896,ZCTA5 20896,170938,-,209063,75313
8600000US20899,20899,ZCTA5 20899,20341,-,-,20341
8600000US20901,20901,ZCTA5 20901,100037,103111,109898,68750
8600000US20902,20902,ZCTA5 20902,84507,50221,86189,63217
8600000US20903,20903,ZCTA5 20903,60539,60278,55821,46944
8600000US20904,20904,ZCTA5 20904,76173,74722,86283,54902
8600000US20905,20905,ZCTA5 20905,115257,108365,123021,72781
8600000US20906,20906,ZCTA5 20906,70133,46833,77401,46628
8600000US20910,20910,ZCTA5 20910,77413,66853,109835,56914
8600000US20912,20912,ZCTA5 20912,70386,110524,82863,51658
8600000US21001,21001,ZCTA5 21001,58635,39432,72623,32317
8600000US21005,21005,ZCTA5 21005,77917,105833,80250,75750
8600000US21009,21009,ZCTA5 21009,86966,110500,98706,62813
8600000US21010,21010,ZCTA5 21010,101389,-,158500,74167
8600000US21012,21012,ZCTA5 21012,108800,126250,123314,64250
8600000US21013,21013,ZCTA5 21013,123942,-,135150,56250
8600000US21014,21014,ZCTA5 21014,84911,103929,104667,43352
8600000US21015,21015,ZCTA5 21015,100354,103594,111198,51221
8600000US21017,21017,ZCTA5 21017,75853,53000,86813,57245
8600000US21028,21028,ZCTA5 21028,105234,-,119226,38375
8600000US21029,21029,ZCTA5 21029,183654,"250,000+",191316,103793
8600000US21030,21030,ZCTA5 21030,69968,46029,98947,43676
8600000US21031,21031,ZCTA5 21031,-,-,-,-
8600000US21032,21032,ZCTA5 21032,126103,-,134580,51875
8600000US21034,21034,ZCTA5 21034,71813,-,76754,48523
8600000US21035,21035,ZCTA5 21035,141553,-,151883,56274
8600000US21036,21036,ZCTA5 21036,138621,-,150859,52303
8600000US21037,21037,ZCTA5 21037,108405,-,127877,62122
8600000US21040,21040,ZCTA5 21040,54034,57500,60865,29956
8600000US21042,21042,ZCTA5 21042,149151,180486,162997,66563
8600000US21043,21043,ZCTA5 21043,110176,63825,132465,64257
8600000US21044,21044,ZCTA5 21044,103138,113017,127226,73492
8600000US21045,21045,ZCTA5 21045,98117,74667,107439,67889
8600000US21046,21046,ZCTA5 21046,104522,71125,127134,68562
8600000US21047,21047,ZCTA5 21047,101076,36574,109180,45643
8600000US21048,21048,ZCTA5 21048,105993,31458,117670,40081
8600000US21050,21050,ZCTA5 21050,100569,112500,111515,44866
8600000US21051,21051,ZCTA5 21051,104750,-,118523,-
8600000US21052,21052,ZCTA5 21052,46736,-,-,-
8600000US21053,21053,ZCTA5 21053,103482,-,111036,51786
8600000US21054,21054,ZCTA5 21054,107813,-,132742,54774
8600000US21056,21056,ZCTA5 21056,167969,-,169688,-
8600000US21057,21057,ZCTA5 21057,122019,-,134760,51176
8600000US21060,21060,ZCTA5 21060,67571,61619,76054,49232
8600000US21061,21061,ZCTA5 21061,63635,85385,70607,43892
8600000US21071,21071,ZCTA5 21071,-,-,205703,40428
8600000US21074,21074,ZCTA5 21074,81574,-,94573,37241
8600000US21075,21075,ZCTA5 21075,99210,104792,106937,72776
8600000US21076,21076,ZCTA5 21076,114440,101328,127180,73967
8600000US21077,21077,ZCTA5 21077,120078,-,99773,120859
8600000US21078,21078,ZCTA5 21078,70520,-,92587,42426
8600000US21082,21082,ZCTA5 21082,90000,-,86908,93523
8600000US21084,21084,ZCTA5 21084,95351,-,106989,53616
8600000US21085,21085,ZCTA5 21085,71647,-,81961,43631
8600000US21087,21087,ZCTA5 21087,102932,-,110363,36184
8600000US21090,21090,ZCTA5 21090,90819,-,108196,40795
8600000US21093,21093,ZCTA5 21093,88023,-,117860,51162
8600000US21102,21102,ZCTA5 21102,85183,-,95714,39683
8600000US21104,21104,ZCTA5 21104,130893,-,130774,116167
8600000US21105,21105,ZCTA5 21105,-,-,-,-
8600000US21108,21108,ZCTA5 21108,111213,32019,128233,58904
8600000US21111,21111,ZCTA5 21111,112031,140938,120500,61458
8600000US21113,21113,ZCTA5 21113,97120,61346,107032,76983
8600000US21114,21114,ZCTA5 21114,113538,72667,126913,73150
8600000US21117,21117,ZCTA5 21117,74994,54621,90837,55892
8600000US21120,21120,ZCTA5 21120,100104,-,107500,44028
8600000US21122,21122,ZCTA5 21122,90831,92948,100708,48346
8600000US21128,21128,ZCTA5 21128,92635,-,117004,45552
8600000US21130,21130,ZCTA5 21130,55699,-,72841,-
8600000US21131,21131,ZCTA5 21131,128352,-,141926,51269
8600000US21132,21132,ZCTA5 21132,110655,-,116328,-
8600000US21133,21133,ZCTA5 21133,76250,80441,90867,42208
8600000US21136,21136,ZCTA5 21136,75638,63500,91882,41081
8600000US21140,21140,ZCTA5 21140,120982,-,145481,50625
8600000US21144,21144,ZCTA5 21144,96026,110156,101212,68295
8600000US21146,21146,ZCTA5 21146,130631,219188,145693,59199
8600000US21152,21152,ZCTA5 21152,81109,-,117902,41809
8600000US21153,21153,ZCTA5 21153,"250,000+",-,"250,000+",-
8600000US21154,21154,ZCTA5 21154,79299,-,102589,48550
8600000US21155,21155,ZCTA5 21155,80682,-,87200,43889
8600000US21156,21156,ZCTA5 21156,-,-,134375,-
8600000US21157,21157,ZCTA5 21157,73606,119063,93363,35762
8600000US21158,21158,ZCTA5 21158,82411,84353,94019,44101
8600000US21160,21160,ZCTA5 21160,76107,-,77418,45962
8600000US21161,21161,ZCTA5 21161,91045,-,101875,39000
8600000US21162,21162,ZCTA5 21162,94866,-,108654,27350
8600000US21163,21163,ZCTA5 21163,121444,-,143482,73947
8600000US21201,21201,ZCTA5 21201,32208,52367,42679,29536
8600000US21202,21202,ZCTA5 21202,37034,65714,51910,31786
8600000US21204,21204,ZCTA5 21204,75840,-,117850,49808
8600000US21205,21205,ZCTA5 21205,27680,39737,34289,15732
8600000US21206,21206,ZCTA5 21206,47871,70801,59739,34567
8600000US21207,21207,ZCTA5 21207,55594,52083,67422,36067
8600000US21208,21208,ZCTA5 21208,69339,88661,87284,47276
8600000US21209,21209,ZCTA5 21209,77162,67708,102628,47374
8600000US21210,21210,ZCTA5 21210,85967,52083,156434,52441
8600000US21211,21211,ZCTA5 21211,60533,65147,74340,50234
8600000US21212,21212,ZCTA5 21212,68324,57604,93608,38834
8600000US21213,21213,ZCTA5 21213,33015,46096,39967,19732
8600000US21214,21214,ZCTA5 21214,63560,52340,75024,41896
8600000US21215,21215,ZCTA5 21215,36763,-,49929,22994
8600000US21216,21216,ZCTA5 21216,34892,-,40938,24900
8600000US21217,21217,ZCTA5 21217,27065,29167,40617,19479
8600000US21218,21218,ZCTA5 21218,39598,-,49626,30323
8600000US21219,21219,ZCTA5 21219,76453,-,87424,36680
8600000US21220,21220,ZCTA5 21220,61949,50909,71508,40158
8600000US21221,21221,ZCTA5 21221,51047,60000,64717,30868
8600000US21222,21222,ZCTA5 21222,49092,51842,56545,30664
8600000US21223,21223,ZCTA5 21223,26583,37229,30992,20444
8600000US21224,21224,ZCTA5 21224,61000,42857,62535,55504
8600000US21225,21225,ZCTA5 21225,38771,29149,44187,26678
8600000US21226,21226,ZCTA5 21226,73433,66546,85227,51000
8600000US21227,21227,ZCTA5 21227,62354,47625,70275,41744
8600000US21228,21228,ZCTA5 21228,79716,60536,99699,50124
8600000US21229,21229,ZCTA5 21229,45439,41489,49813,34035
8600000US21230,21230,ZCTA5 21230,73203,104464,83441,63139
8600000US21231,21231,ZCTA5 21231,64000,-,73934,60031
8600000US21234,21234,ZCTA5 21234,60388,56875,75852,40210
8600000US21236,21236,ZCTA5 21236,74201,81875,90740,50715
8600000US21237,21237,ZCTA5 21237,63563,35074,73199,42923
8600000US21239,21239,ZCTA5 21239,51425,74013,61677,32588
8600000US21240,21240,ZCTA5 21240,-,-,-,-
8600000US21244,21244,ZCTA5 21244,63964,86522,71286,51922
8600000US21250,21250,ZCTA5 21250,-,-,-,-
8600000US21251,21251,ZCTA5 21251,-,-,-,-
8600000US21252,21252,ZCTA5 21252,-,-,-,-
8600000US21286,21286,ZCTA5 21286,74801,-,106765,35026
8600000US21401,21401,ZCTA5 21401,88599,87045,111928,59388
8600000US21402,21402,ZCTA5 21402,83063,-,82361,44783
8600000US21403,21403,ZCTA5 21403,87076,69871,103232,65265
8600000US21405,21405,ZCTA5 21405,100972,-,-,72500
8600000US21409,21409,ZCTA5 21409,107091,79083,126890,64263
8600000US21502,21502,ZCTA5 21502,39329,-,53239,22779
8600000US21520,21520,ZCTA5 21520,51458,-,59318,28088
8600000US21521,21521,ZCTA5 21521,42417,-,45909,30292
8600000US21522,21522,ZCTA5 21522,58603,-,58603,-
8600000US21523,21523,ZCTA5 21523,36458,-,37083,-
8600000US21524,21524,ZCTA5 21524,40833,-,43250,38565
8600000US21529,21529,ZCTA5 21529,50515,-,51691,31500
8600000US21530,21530,ZCTA5 21530,40278,-,42917,-
8600000US21531,21531,ZCTA5 21531,46848,-,54583,21250
8600000US21532,21532,ZCTA5 21532,44748,65956,68275,20642
8600000US21536,21536,ZCTA5 21536,50143,-,60972,22407
8600000US21538,21538,ZCTA5 21538,33750,-,40000,22917
8600000US21539,21539,ZCTA5 21539,48641,-,57786,34231
8600000US21540,21540,ZCTA5 21540,25000,-,28750,20625
8600000US21541,21541,ZCTA5 21541,46328,-,68889,27222
8600000US21542,21542,ZCTA5 21542,36944,-,58333,32222
8600000US21543,21543,ZCTA5 21543,42727,-,42727,-
8600000US21545,21545,ZCTA5 21545,47928,-,55104,26184
8600000US21550,21550,ZCTA5 21550,42555,31071,50718,18846
8600000US21555,21555,ZCTA5 21555,50156,-,58902,17778
8600000US21557,21557,ZCTA5 21557,42981,-,55365,23102
8600000US21561,21561,ZCTA5 21561,59612,-,65938,28095
8600000US21562,21562,ZCTA5 21562,47717,-,63750,20952
8600000US21601,21601,ZCTA5 21601,56024,55583,73832,28902
8600000US21607,21607,ZCTA5 21607,75000,-,100938,-
8600000US21610,21610,ZCTA5 21610,48125,-,50625,39583
8600000US21612,21612,ZCTA5 21612,59318,-,71528,22917
8600000US21613,21613,ZCTA5 21613,43737,-,53646,25347
8600000US21617,21617,ZCTA5 21617,97986,-,120112,46765
8600000US21619,21619,ZCTA5 21619,84605,56314,112708,37763
8600000US21620,21620,ZCTA5 21620,56293,-,66563,31685
8600000US21622,21622,ZCTA5 21622,55913,-,55433,62083
8600000US21623,21623,ZCTA5 21623,68162,-,80625,50625
8600000US21624,21624,ZCTA5 21624,69583,-,-,-
8600000US21625,21625,ZCTA5 21625,57917,-,76667,18676
8600000US21626,21626,ZCTA5 21626,56528,-,45938,69375
8600000US21627,21627,ZCTA5 21627,-,-,-,-
8600000US21628,21628,ZCTA5 21628,36667,-,-,-
8600000US21629,21629,ZCTA5 21629,56038,-,62708,26222
8600000US21631,21631,ZCTA5 21631,64933,-,72708,30465
8600000US21632,21632,ZCTA5 21632,40519,-,46930,26417
8600000US21634,21634,ZCTA5 21634,61765,-,61176,-
8600000US21635,21635,ZCTA5 21635,66458,-,77981,26875
8600000US21636,21636,ZCTA5 21636,51250,-,60500,-
8600000US21638,21638,ZCTA5 21638,89919,-,104926,51712
8600000US21639,21639,ZCTA5 21639,52296,-,57536,33750
8600000US21640,21640,ZCTA5 21640,51830,-,55875,23125
8600000US21641,21641,ZCTA5 21641,63438,-,64063,32500
8600000US21643,21643,ZCTA5 21643,56923,-,65110,35842
8600000US21644,21644,ZCTA5 21644,73750,-,-,-
8600000US21645,21645,ZCTA5 21645,61324,-,73295,32083
8600000US21647,21647,ZCTA5 21647,72500,-,81563,-
8600000US21648,21648,ZCTA5 21648,45625,-,69750,-
8600000US21649,21649,ZCTA5 21649,39211,-,49545,35858
8600000US21650,21650,ZCTA5 21650,53854,-,-,50577
8600000US21651,21651,ZCTA5 21651,58289,-,62986,45043
8600000US21652,21652,ZCTA5 21652,126500,-,127375,-
8600000US21653,21653,ZCTA5 21653,104583,-,104375,-
8600000US21654,21654,ZCTA5 21654,73750,-,119375,47500
8600000US21655,21655,ZCTA5 21655,60505,-,66729,39167
8600000US21657,21657,ZCTA5 21657,70500,-,86174,31250
8600000US21658,21658,ZCTA5 21658,100968,-,118819,55000
8600000US21659,21659,ZCTA5 21659,57778,-,92500,32917
8600000US21660,21660,ZCTA5 21660,49112,30833,63875,25543
8600000US21661,21661,ZCTA5 21661,50741,-,77292,24000
8600000US21662,21662,ZCTA5 21662,58125,-,78021,30417
8600000US21663,21663,ZCTA5 21663,67209,-,85750,34219
8600000US21664,21664,ZCTA5 21664,48125,-,56806,-
8600000US21665,21665,ZCTA5 21665,86000,-,93958,-
8600000US21666,21666,ZCTA5 21666,96447,-,113510,52841
